ParserFlags	Ch	Counter	T/R	Time	Flags	CAN ID	Len	Data	Parser Name	default
1	0	23079	RX	8966525		0x0000054a	8	0x9e 80 70 02 00 00 00 39 	Default Parser	
1	0	23080	RX	8966526		0x0000054b	8	0x11 08 80 0a 04 00 00 00 	Default Parser	
1	0	23081	RX	8966526		0x0000054c	8	0x8c 65 00 00 00 00 72 00 	Default Parser	
1	0	23082	RX	8966526		0x0000054f	8	0x82 00 00 00 04 40 8d 56 	Default Parser	
1	0	23083	RX	8966526		0x00000120	4	0x00 00 08 b3 	Default Parser	
1	0	23084	RX	8966526		0x000001da	8	0xc5 72 18 00 00 01 08 ee 	Default Parser	
1	0	23085	RX	8966527		0x00000355	8	0x00 00 00 00 10 00 40 00 	Default Parser	
1	0	23086	RX	8966528		0x000001db	8	0xff c0 c5 2a 00 ff e2 d6 	Default Parser	
1	0	23087	RX	8966529		0x000001dc	8	0xb4 06 1f fd 05 18 ca 8b 	Default Parser	
1	0	23088	RX	8966529		0x000001ed	3	0xff e2 e7 	Default Parser	
1	0	23089	RX	8966530		0x00000108	3	0x00 05 1e 	Default Parser	
1	0	23090	RX	8966531		0x000001c2	1	0x53 	Default Parser	
1	0	23091	RX	8966532		0x000001cb	7	0x00 00 ff c6 10 03 4a 	Default Parser	
1	0	23092	RX	8966533		0x000005ec	1	0x00 	Default Parser	
1	0	23093	RX	8966533		0x000001d4	8	0x88 88 00 00 47 46 21 8c 	Default Parser	
1	0	23094	RX	8966533		0x000001f2	8	0x10 64 00 b4 00 1e 01 84 	Default Parser	
1	0	23095	RX	8966534		0x0000011a	8	0x01 40 04 55 40 00 02 0e 	Default Parser	
1	0	23096	RX	8966536		0x00000284	8	0x00 00 00 00 00 00 58 de 	Default Parser	
1	0	23097	RX	8966536		0x000001da	8	0xc5 32 18 00 00 01 09 c9 	Default Parser	
1	0	23098	RX	8966536		0x00000120	4	0x00 00 09 36 	Default Parser	
1	0	23099	RX	8966538		0x000001db	8	0xff c0 c5 2a 00 ff e3 53 	Default Parser	
1	0	23100	RX	8966539		0x000001dc	8	0xb4 06 1f fd 08 c0 c3 ae 	Default Parser	
1	0	23101	RX	8966539		0x000001ed	3	0xff e3 62 	Default Parser	
1	0	23102	RX	8966540		0x00000108	3	0x00 06 14 	Default Parser	
1	0	23103	RX	8966541		0x000001c2	1	0x54 	Default Parser	
1	0	23104	RX	8966541		0x0000056e	4	0x86 00 12 f0 	Default Parser	
1	0	23105	RX	8966542		0x000001cb	7	0x00 00 ff c6 10 00 40 	Default Parser	
1	0	23106	RX	8966543		0x000001f2	8	0x10 64 00 b4 00 1e 02 85 	Default Parser	
1	0	23107	RX	8966543		0x000001d4	8	0x88 88 00 00 87 46 21 40 	Default Parser	
1	0	23108	RX	8966544		0x0000011a	8	0x01 40 04 aa 80 00 03 18 	Default Parser	
1	0	23109	RX	8966546		0x000001da	8	0xc5 32 18 00 00 01 0a c3 	Default Parser	
1	0	23110	RX	8966546		0x00000120	4	0x00 00 0a 3c 	Default Parser	
1	0	23111	RX	8966548		0x000001db	8	0xff c0 c5 2a 00 ff e0 59 	Default Parser	
1	0	23112	RX	8966549		0x000001dc	8	0xb4 06 1f fd 0c c0 e0 01 	Default Parser	
1	0	23113	RX	8966549		0x000001ed	3	0xff e0 68 	Default Parser	
1	0	23114	RX	8966550		0x00000108	3	0x00 07 91 	Default Parser	
1	0	23115	RX	8966551		0x000001c2	1	0x55 	Default Parser	
1	0	23116	RX	8966551		0x000001cb	7	0x00 00 ff c6 10 01 c5 	Default Parser	
1	0	23117	RX	8966553		0x000001f2	8	0x10 64 00 b4 00 1e 03 86 	Default Parser	
1	0	23118	RX	8966553		0x000001d4	8	0x88 88 00 00 c7 46 21 87 	Default Parser	
1	0	23119	RX	8966554		0x0000011a	8	0x01 40 04 aa c0 00 00 d5 	Default Parser	
1	0	23120	RX	8966554		0x000005cd	5	0x82 1b 85 1f c0 	Default Parser	
1	0	23121	RX	8966556		0x00000284	8	0x00 00 00 00 00 00 59 df 	Default Parser	
1	0	23122	RX	8966556		0x000001da	8	0xc5 72 18 00 00 01 0b e4 	Default Parser	
1	0	23123	RX	8966556		0x00000120	4	0x00 00 0b b9 	Default Parser	
1	0	23124	RX	8966559		0x000001db	8	0xff c0 c5 2a 00 ff e1 dc 	Default Parser	
1	0	23125	RX	8966559		0x000001dc	8	0xb4 06 1f fd 01 2c cd e5 	Default Parser	
1	0	23126	RX	8966559		0x000001ed	3	0xff e1 ed 	Default Parser	
1	0	23127	RX	8966560		0x00000108	3	0x00 08 b3 	Default Parser	
1	0	23128	RX	8966561		0x000001c2	1	0x56 	Default Parser	
1	0	23129	RX	8966562		0x000001cb	7	0x00 00 ff c6 10 02 cf 	Default Parser	
1	0	23130	RX	8966563		0x000001f2	8	0x10 64 00 b4 00 1e 00 83 	Default Parser	
1	0	23131	RX	8966563		0x000001d4	8	0x88 88 00 00 07 46 21 4b 	Default Parser	
1	0	23132	RX	8966564		0x0000011a	8	0x01 40 04 55 00 00 01 c3 	Default Parser	
1	0	23133	RX	8966566		0x000001da	8	0xc5 72 18 00 00 01 08 ee 	Default Parser	
1	0	23134	RX	8966566		0x00000120	4	0x00 00 0c 28 	Default Parser	
1	0	23135	RX	8966568		0x00000355	8	0x00 00 00 00 10 00 40 00 	Default Parser	
1	0	23136	RX	8966569		0x000001db	8	0xff c0 c5 2a 00 ff e2 d6 	Default Parser	
1	0	23137	RX	8966569		0x000001dc	8	0xb4 06 1f fd 05 18 ca 8b 	Default Parser	
1	0	23138	RX	8966569		0x000001ed	3	0xff e2 e7 	Default Parser	
1	0	23139	RX	8966570		0x00000108	3	0x00 09 36 	Default Parser	
1	0	23140	RX	8966571		0x000001c2	1	0x57 	Default Parser	
1	0	23141	RX	8966571		0x000001cb	7	0x00 00 ff c6 10 03 4a 	Default Parser	
1	0	23142	RX	8966573		0x000001f2	8	0x10 64 00 b4 00 1e 01 84 	Default Parser	
1	0	23143	RX	8966573		0x000001d4	8	0x88 88 00 00 47 46 21 8c 	Default Parser	
1	0	23144	RX	8966574		0x0000011a	8	0x01 40 04 55 40 00 02 0e 	Default Parser	
1	0	23145	RX	8966575		0x00000284	8	0x00 00 00 00 00 00 5a e0 	Default Parser	
1	0	23146	RX	8966576		0x000001da	8	0xc5 32 18 00 00 01 09 c9 	Default Parser	
1	0	23147	RX	8966576		0x00000120	4	0x00 00 0d ad 	Default Parser	
1	0	23148	RX	8966579		0x000001db	8	0xff c0 c5 2a 00 ff e3 53 	Default Parser	
1	0	23149	RX	8966579		0x000001dc	8	0xb4 06 1f fd 08 c0 c3 ae 	Default Parser	
1	0	23150	RX	8966579		0x000001ed	3	0xff e3 62 	Default Parser	
1	0	23151	RX	8966580		0x00000108	3	0x00 0a 3c 	Default Parser	
1	0	23152	RX	8966581		0x000001c2	1	0x58 	Default Parser	
1	0	23153	RX	8966581		0x000001cb	7	0x00 00 ff c6 10 00 40 	Default Parser	
1	0	23154	RX	8966583		0x000001f2	8	0x10 64 00 b4 00 1e 02 85 	Default Parser	
1	0	23155	RX	8966583		0x000001d4	8	0x88 88 00 00 87 46 21 40 	Default Parser	
1	0	23156	RX	8966584		0x0000011a	8	0x01 40 04 aa 80 00 03 18 	Default Parser	
1	0	23157	RX	8966585		0x00000625	6	0x02 00 ff 1d 20 00 	Default Parser	
1	0	23158	RX	8966586		0x000001da	8	0xc5 32 18 00 00 01 0a c3 	Default Parser	
1	0	23159	RX	8966586		0x00000120	4	0x00 00 0e a7 	Default Parser	
1	0	23160	RX	8966589		0x000001db	8	0xff c0 c5 2a 00 ff e0 59 	Default Parser	
1	0	23161	RX	8966589		0x000001dc	8	0xb4 06 1f fd 0c c0 e0 01 	Default Parser	
1	0	23162	RX	8966589		0x000001ed	3	0xff e0 68 	Default Parser	
1	0	23163	RX	8966590		0x00000108	3	0x00 0b b9 	Default Parser	
1	0	23164	RX	8966591		0x000001c2	1	0x59 	Default Parser	
1	0	23165	RX	8966591		0x000001cb	7	0x00 00 ff c6 10 01 c5 	Default Parser	
1	0	23166	RX	8966593		0x000001f2	8	0x10 64 00 b4 00 1e 03 86 	Default Parser	
1	0	23167	RX	8966593		0x000001d4	8	0x88 88 00 00 c7 46 21 87 	Default Parser	
1	0	23168	RX	8966594		0x0000011a	8	0x01 40 04 aa c0 00 00 d5 	Default Parser	
1	0	23169	RX	8966595		0x00000284	8	0x00 00 00 00 00 00 5b e1 	Default Parser	
1	0	23170	RX	8966596		0x000001da	8	0xc5 72 18 00 00 01 0b e4 	Default Parser	
1	0	23171	RX	8966596		0x00000120	4	0x00 00 0f 22 	Default Parser	
1	0	23172	RX	8966597		0x0000055a	8	0x00 47 44 41 55 00 5b 68 	Default Parser	
1	0	23173	RX	8966599		0x000001db	8	0xff c0 c5 2a 00 ff e1 dc 	Default Parser	
1	0	23174	RX	8966599		0x000001dc	8	0xb4 06 1f fd 01 2c cd e5 	Default Parser	
1	0	23175	RX	8966599		0x000001ed	3	0xff e1 ed 	Default Parser	
1	0	23176	RX	8966600		0x00000108	3	0x00 0c 28 	Default Parser	
1	0	23177	RX	8966601		0x000001c2	1	0x5a 	Default Parser	
1	0	23178	RX	8966601		0x000001cb	7	0x00 00 ff c6 10 02 cf 	Default Parser	
1	0	23179	RX	8966603		0x000001f2	8	0x10 64 00 b4 00 1e 00 83 	Default Parser	
1	0	23180	RX	8966603		0x000001d4	8	0x88 88 00 00 07 46 21 4b 	Default Parser	
1	0	23181	RX	8966604		0x0000011a	8	0x01 40 04 55 00 00 01 c3 	Default Parser	
1	0	23182	RX	8966606		0x000001da	8	0xc5 72 18 00 00 01 08 ee 	Default Parser	
1	0	23183	RX	8966606		0x00000120	4	0x00 00 00 00 	Default Parser	
1	0	23184	RX	8966608		0x00000355	8	0x00 00 00 00 10 00 40 00 	Default Parser	
1	0	23185	RX	8966609		0x000001db	8	0xff c0 c5 2a 00 ff e2 d6 	Default Parser	
1	0	23186	RX	8966609		0x000001dc	8	0xb4 06 1f fd 05 18 ca 8b 	Default Parser	
1	0	23187	RX	8966609		0x000001ed	3	0xff e2 e7 	Default Parser	
1	0	23188	RX	8966609		0x000005c5	8	0x40 01 2f 68 00 00 00 00 	Default Parser	
1	0	23189	RX	8966610		0x00000108	3	0x00 0d ad 	Default Parser	
1	0	23190	RX	8966611		0x000001c2	1	0x5b 	Default Parser	
1	0	23191	RX	8966611		0x000001cb	7	0x00 00 ff c6 10 03 4a 	Default Parser	
1	0	23192	RX	8966612		0x000004b9	1	0x40 	Default Parser	
1	0	23193	RX	8966613		0x000001f2	8	0x10 64 00 b4 00 1e 01 84 	Default Parser	
1	0	23194	RX	8966613		0x000001d4	8	0x88 88 00 00 47 46 21 8c 	Default Parser	
1	0	23195	RX	8966614		0x000003b8	5	0x7f e8 01 07 ff 	Default Parser	
1	0	23196	RX	8966614		0x0000011a	8	0x01 40 04 55 40 00 02 0e 	Default Parser	
