Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1688467621922886,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467621912882,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467621902850,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467621893868,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621883851,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467621873841,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467621863829,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467621845199,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467621840200,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467621835194,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467621833817,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467621830183,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621823805,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467621813808,00000102,false,Rx,0,8,02,9A,01,6D,00,81,8F,00,
-1688467621802747,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467621793769,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621783753,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467621773740,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467621763724,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467621745171,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467621740170,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467621735146,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467621733713,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467621730136,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621723703,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467621713709,00000102,false,Rx,0,8,02,9A,01,6D,00,81,8F,00,
-1688467621702643,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467621693666,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621683648,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467621673637,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467621663622,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467621645103,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467621640103,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467621635096,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467621633613,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467621630087,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621623600,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467621613604,00000102,false,Rx,0,8,02,9A,01,6D,00,81,8F,00,
-1688467621603577,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467621593563,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621583547,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467621573531,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467621563518,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467621545051,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467621540053,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467621535047,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467621533510,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467621530037,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621523494,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467621513502,00000102,false,Rx,0,8,02,9A,01,6D,00,81,8F,00,
-1688467621503471,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467621493458,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621483442,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467621473432,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467621463415,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467621445004,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467621440003,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467621434997,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467621433406,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467621429988,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621423396,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467621413394,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467621403370,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467621393334,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621383318,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467621373304,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467621363293,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467621344953,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467621339957,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467621334949,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467621332298,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467621329937,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621323266,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467621313270,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467621303270,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467621293232,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621283214,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467621273201,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467621263190,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467621244907,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467621239909,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467621234898,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467621233201,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467621229889,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621223168,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467621213167,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467621203165,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467621193126,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621183114,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467621173101,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467621163085,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467621144857,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467621139857,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467621134851,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467621133075,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467621129839,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621123064,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467621113066,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467621103037,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467621093027,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621083012,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467621072996,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467621062984,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467621044807,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467621039794,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467621034787,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467621032971,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467621029788,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467621022962,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467621012963,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467621002937,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467620992925,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620982908,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467620972896,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467620962883,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467620944744,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467620939746,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467620934737,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467620932868,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467620929726,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620922856,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467620912859,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467620902834,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467620893846,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620882806,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467620873814,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467620862779,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467620844696,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467620839698,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467620834688,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467620833757,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467620829692,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620823778,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467620813782,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467620802730,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467620793742,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620783728,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467620773714,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467620762676,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467620744646,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467620739662,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467620734654,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467620733654,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467620729643,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620723675,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467620713678,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467620702627,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467620693640,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620683624,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467620673610,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467620663598,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467620644612,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467620639611,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467620634604,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467620633553,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467620629595,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620623571,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467620613576,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467620602524,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467620593536,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620583520,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467620573508,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467620563495,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467620544562,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467620539549,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467620534536,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467620533451,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467620529529,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620523472,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467620513474,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467620503447,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467620493435,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620483418,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467620473406,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467620463393,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467620444513,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467620439514,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467620434505,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467620433348,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467620429482,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620423367,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467620413371,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467620403345,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467620393332,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620383315,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467620373299,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467620363289,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467620344462,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467620339451,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467620334457,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467620333219,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467620329431,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620323267,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467620313269,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467620303242,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467620293207,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620283213,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467620273179,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467620263188,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467620244414,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467620239417,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467620234405,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467620233119,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467620229397,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620223142,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467620213142,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467620203139,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467620193105,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620183088,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467620173075,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467620163082,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467620144366,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467620139353,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467620134357,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467620133016,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467620129348,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620123036,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467620113039,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467620103037,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467620093002,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620082984,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467620072973,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467620062959,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467620044301,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467620039302,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467620034309,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467620032913,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467620029299,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467620022937,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467620012934,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467620002912,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467619992896,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619982880,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467619972871,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467619962855,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467619944266,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467619939270,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467619934246,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467619932843,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467619929249,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619922834,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467619912831,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467619902806,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467619892797,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619882780,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467619872768,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467619862754,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467619844216,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467619839220,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467619834211,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467619833729,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467619829201,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619823757,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467619813751,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467619802705,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467619793713,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619783703,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467619773685,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467619762650,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467619744170,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467619739158,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467619734144,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467619733626,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467619729134,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619723653,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467619713651,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467619702605,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467619693612,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619683601,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467619673579,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467619663574,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467619644116,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467619639123,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467619634111,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467619633524,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467619629102,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619623549,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467619613548,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467619602502,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467619593506,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619583497,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467619573479,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467619563469,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467619544056,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467619539069,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467619534062,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467619533420,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467619529051,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619523447,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467619513444,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467619503424,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467619493407,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619483395,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467619473379,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467619463368,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467619444021,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467619439022,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467619434014,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467619433319,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467619429005,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619423345,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467619413340,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467619403320,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467619393304,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619383290,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467619373275,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467619363267,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467619343971,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467619338975,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467619333965,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467619333194,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467619328954,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619323242,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467619313238,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467619302193,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467619292200,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619282168,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467619272171,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467619262138,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467619243907,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467619238923,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467619233916,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467619232152,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467619228906,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619222139,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467619212134,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467619202090,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467619192097,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619183086,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467619173070,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467619163059,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467619143873,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
-1688467619138872,00000109,false,Rx,0,8,01,7C,01,64,01,05,D5,24,
-1688467619133867,00000208,false,Rx,0,8,FF,AA,00,FF,00,00,AA,00,
-1688467619133010,00000100,false,Rx,0,8,06,00,00,00,B3,01,FF,00,
-1688467619128858,00000209,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619123038,00000101,false,Rx,0,8,00,E4,00,00,00,00,00,00,
-1688467619113034,00000102,false,Rx,0,8,02,9A,01,6C,00,81,8F,00,
-1688467619103010,00000200,false,Rx,0,8,FF,00,00,00,FA,00,1A,FF,
-1688467619092996,00000110,false,Rx,0,8,01,00,00,00,00,00,00,00,
-1688467619082982,00000201,false,Rx,0,8,02,00,00,00,00,00,00,00,
-1688467619072968,00000700,false,Rx,0,8,01,02,00,00,06,00,00,00,
-1688467619062958,00000202,false,Rx,0,8,01,01,01,00,00,00,00,00,
-1688467619043823,00000108,false,Rx,0,8,00,F4,01,87,B3,01,00,00,
