Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
21751871,000000DD,false,Rx,0,8,00,0A,00,0A,FE,0B,03,E6,
21751888,000000EF,false,Rx,0,8,00,00,0E,51,F3,00,00,00,
21752139,000000FB,false,Rx,0,8,00,04,00,00,00,00,00,00,
21752754,00000135,false,Rx,0,8,84,1D,00,00,00,00,00,00,
21752770,0000000D,false,Rx,0,8,24,03,03,E8,03,E8,00,00,
21752832,00000041,false,Rx,0,8,62,0B,01,52,00,00,00,00,
21753094,00000067,false,Rx,0,8,74,3D,00,00,00,00,00,00,
21753355,0000013D,false,Rx,0,8,00,00,00,00,00,00,00,00,
21753588,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
21753851,0000013F,false,Rx,0,8,00,00,00,00,00,00,00,00,
21754590,00000191,false,Rx,0,8,00,AD,01,17,00,00,00,00,
21754606,00000143,false,Rx,0,8,63,08,01,A1,43,40,01,A6,
21754608,000002DD,false,Rx,0,8,2A,07,FF,40,0F,FC,00,00,
21754789,00000159,false,Rx,0,8,91,0E,CD,60,00,02,09,4B,
21755222,00000115,false,Rx,0,8,00,00,00,00,00,00,01,08,
21755248,00000183,false,Rx,0,8,0A,0A,00,5A,40,00,00,8C,
21755865,000001A3,false,Rx,0,8,00,00,00,78,82,01,00,92,
21755882,0000029E,false,Rx,0,8,00,00,00,00,00,00,00,00,
21756015,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21756494,000000A3,false,Rx,0,8,C6,02,00,00,00,00,00,00,
21756514,00000304,false,Rx,0,8,00,00,00,00,00,00,00,00,
21756769,00000346,false,Rx,0,8,00,00,00,00,00,00,00,00,
21757023,00000347,false,Rx,0,8,00,00,00,00,00,00,00,00,
21757262,0000059E,false,Rx,0,8,9E,10,FF,FF,FF,FF,FF,FF,
21757506,00000013,false,Rx,0,8,A4,FD,80,00,00,00,00,00,
21757746,000000AA,false,Rx,0,8,FE,09,00,FA,3F,FE,3F,FF,
21758240,000000BF,false,Rx,0,8,5A,03,00,01,FF,00,00,00,
21758257,000002DD,false,Rx,0,8,EF,08,FF,40,0F,FC,00,00,
21760244,00000092,false,Rx,0,8,F2,01,00,12,10,00,28,00,
21760259,00000044,false,Rx,0,8,92,31,05,B9,FF,46,00,00,
21760359,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21760608,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21760864,000000A2,false,Rx,0,8,3C,02,00,00,00,00,34,09,
21761086,00000072,false,Rx,0,8,00,00,07,00,05,9D,01,A4,
21761350,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
21761574,000000A8,false,Rx,0,8,93,01,00,12,00,00,00,00,
21762078,000001D5,false,Rx,0,8,00,00,00,00,00,00,00,4F,
21762094,000001DF,false,Rx,0,8,00,00,00,00,00,00,00,4E,
21762316,00000041,false,Rx,0,8,E8,0C,01,52,00,00,00,00,
21762563,0000000D,false,Rx,0,8,2F,04,03,E8,03,E8,00,00,
21763832,000002B4,false,Rx,0,8,00,00,00,0C,1F,18,3C,FF,
21766080,000000A3,false,Rx,0,8,DB,03,00,00,00,00,00,00,
21766102,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21766345,00000088,false,Rx,0,8,3B,07,01,C1,C5,66,C6,CF,
21766840,0000008A,false,Rx,0,8,00,00,03,96,02,93,10,00,
21766856,0000008C,false,Rx,0,8,87,07,01,51,3A,82,8C,11,
21767053,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
21767680,00000013,false,Rx,0,8,1E,FE,80,00,00,00,00,00,
21767696,00000036,false,Rx,0,8,9F,31,00,00,00,00,00,00,
21767756,00000050,false,Rx,0,8,06,0F,19,80,00,80,B4,50,
21768268,00000084,false,Rx,0,8,37,58,73,00,00,00,00,00,
21768285,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
21768518,00000096,false,Rx,0,8,04,19,01,A0,00,00,00,00,
21768763,00000098,false,Rx,0,8,2B,47,00,00,07,E8,03,E8,
21769003,000000AA,false,Rx,0,8,19,0A,00,FA,3F,FE,3F,FF,
21769249,000000BF,false,Rx,0,8,D0,04,00,01,FF,00,00,00,
21769729,000000C8,false,Rx,0,8,00,07,00,12,00,11,80,02,
21769746,000000CA,false,Rx,0,8,63,01,A1,1D,A1,80,00,2E,
21769947,00000044,false,Rx,0,8,44,32,06,1F,FF,45,00,00,
21770249,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21770459,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21770704,000000A2,false,Rx,0,8,21,03,00,00,00,00,34,09,
21770943,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
21771651,000000DB,false,Rx,0,8,00,52,00,00,01,A6,00,00,
21771667,000000EA,false,Rx,0,8,5F,07,00,00,00,00,00,00,
21771675,00000109,false,Rx,0,8,00,00,00,00,00,18,00,02,
21771921,00000110,false,Rx,0,8,00,00,00,01,03,60,02,4A,
21772667,00000130,false,Rx,0,8,00,00,00,20,00,4B,00,00,
21772682,00000041,false,Rx,0,8,67,0D,01,52,00,00,00,00,
21772684,0000000D,false,Rx,0,8,45,05,03,E8,03,E8,00,00,
21772889,00000067,false,Rx,0,8,F8,3E,00,00,00,00,00,00,
21773151,00000132,false,Rx,0,8,00,00,00,00,00,00,00,00,
21773403,00000134,false,Rx,0,8,00,00,00,00,00,00,0F,FF,
21773637,00000143,false,Rx,0,8,EC,09,01,A1,43,40,01,A6,
21773870,00000146,false,Rx,0,8,00,65,03,FF,03,FF,00,00,
21774117,00000148,false,Rx,0,8,00,00,00,74,C8,74,74,74,
21774683,00000149,false,Rx,0,8,00,00,00,00,00,00,08,4D,
21774698,0000014C,false,Rx,0,8,00,00,10,68,0F,14,0F,1F,
21774848,00000104,false,Rx,0,8,00,00,00,04,00,00,00,00,
21775312,0000014E,false,Rx,0,8,00,00,00,00,00,00,00,00,
21775332,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
21775854,00000160,false,Rx,0,8,00,00,00,28,1F,D8,0F,FF,
21775870,00000162,false,Rx,0,8,00,1C,28,01,14,5E,00,00,
21776062,00000164,false,Rx,0,8,00,00,00,00,00,41,06,49,
21776789,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21776806,000000A3,false,Rx,0,8,88,04,00,00,00,00,00,00,
21776814,00000166,false,Rx,0,8,00,00,03,C0,00,00,00,00,
21777046,00000171,false,Rx,0,8,00,00,07,74,28,01,00,00,
21777298,00000013,false,Rx,0,8,83,FF,80,00,00,00,00,00,
21777550,000000AA,false,Rx,0,8,44,0B,00,FA,3F,FE,3F,FF,
21777793,000000BF,false,Rx,0,8,5F,05,00,01,FF,00,00,00,
21778038,00000204,false,Rx,0,8,D9,07,00,00,00,00,00,00,
21778272,000000EC,false,Rx,0,8,00,00,01,57,01,E0,91,92,
21778785,0000030B,false,Rx,0,8,00,00,00,00,00,00,00,00,
21778800,000000F7,false,Rx,0,8,01,A6,00,00,00,00,00,00,
21779002,00000595,false,Rx,0,8,95,00,FF,FF,FF,FF,FF,FF,
21779536,0000013B,false,Rx,0,8,00,00,00,00,22,74,B8,AC,
21779550,000001A1,false,Rx,0,8,45,1F,4E,00,02,82,02,00,
21779890,00000092,false,Rx,0,8,7E,02,00,12,10,00,28,00,
21780118,00000044,false,Rx,0,8,FC,33,06,83,FF,45,00,00,
21780705,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21780720,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21780859,000000A2,false,Rx,0,8,72,04,00,00,00,00,34,09,
21781111,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
21781368,000000A8,false,Rx,0,8,1F,02,00,12,00,00,00,00,
21781609,00000072,false,Rx,0,8,00,00,07,00,05,9D,01,A4,
21781843,000000E8,false,Rx,0,8,00,00,03,9B,00,3A,00,00,
21782098,0000012E,false,Rx,0,8,00,00,01,FE,01,FE,00,00,
21782340,00000041,false,Rx,0,8,EB,0E,01,52,00,00,00,00,
21782579,0000000D,false,Rx,0,8,FB,06,03,E8,03,E8,00,00,
21785864,000000A3,false,Rx,0,8,95,05,00,00,00,00,00,00,
21786115,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21786336,00000088,false,Rx,0,8,3A,09,01,C1,C5,66,C6,CF,
21786821,0000008A,false,Rx,0,8,00,00,03,96,02,93,10,00,
21786837,0000008C,false,Rx,0,8,86,09,01,51,3A,82,8C,11,
21787058,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
21787660,00000013,false,Rx,0,8,EB,F0,80,00,00,00,00,00,
21787675,00000036,false,Rx,0,8,4B,32,00,00,00,00,00,00,
21787788,00000050,false,Rx,0,8,7A,00,19,80,00,80,B4,50,
21788279,00000011,false,Rx,0,8,A7,EF,0C,C8,00,00,00,00,
21788296,00000084,false,Rx,0,8,AA,59,73,00,00,00,00,00,
21788513,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
21788764,00000096,false,Rx,0,8,88,1A,01,A0,00,00,00,00,
21789003,00000098,false,Rx,0,8,C4,49,00,00,07,E8,03,E8,
21789250,000000AA,false,Rx,0,8,CA,0C,00,FA,3F,FE,3F,FF,
21789718,000000BF,false,Rx,0,8,D3,06,00,01,FF,00,00,00,
21789735,000000C8,false,Rx,0,8,01,09,00,12,00,11,80,02,
21789960,00000044,false,Rx,0,8,86,34,06,E7,FF,46,00,00,
21790251,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21790474,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21790710,000000A2,false,Rx,0,8,6F,05,00,00,00,00,34,09,
21790944,000000CA,false,Rx,0,8,26,01,A1,25,A1,80,00,2F,
21791250,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
21791418,000000DB,false,Rx,0,8,00,53,00,00,01,A6,00,00,
21791669,000000DD,false,Rx,0,8,00,0A,00,0A,FE,0B,03,E6,
21791920,000000FB,false,Rx,0,8,00,05,00,00,00,00,00,00,
21792149,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
21792404,00000041,false,Rx,0,8,64,0F,01,52,00,00,00,00,
21792644,0000000D,false,Rx,0,8,91,07,03,E8,03,E8,00,00,
21792889,00000067,false,Rx,0,8,77,3F,00,00,00,00,00,00,
21793122,00000143,false,Rx,0,8,60,0A,01,A1,43,40,01,A6,
21793362,000002DD,false,Rx,0,8,25,0B,FF,40,0F,FC,00,00,
21796229,000000A3,false,Rx,0,8,B2,06,00,00,00,00,00,00,
21796245,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21797476,00000013,false,Rx,0,8,76,F1,80,00,00,00,00,00,
21797493,000000AA,false,Rx,0,8,97,0D,00,FA,3F,FE,3F,FF,
21797703,000000BF,false,Rx,0,8,5C,07,00,01,FF,00,00,00,
21798200,000002DD,false,Rx,0,8,EA,0C,FF,40,0F,FC,00,00,
21800084,00000092,false,Rx,0,8,F1,03,00,12,10,00,28,00,
21800105,00000044,false,Rx,0,8,23,35,07,4A,FF,45,00,00,
21800364,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21800615,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21800859,000000A2,false,Rx,0,8,48,06,00,00,00,00,34,09,
21801088,00000072,false,Rx,0,8,00,00,07,00,05,9D,01,A4,
21801339,000000A4,false,Rx,0,8,00,00,00,00,27,FD,10,00,
21801584,000000A8,false,Rx,0,8,90,03,00,12,00,00,00,00,
21801812,00000154,false,Rx,0,8,00,00,00,00,80,71,71,6F,
21802626,00000041,false,Rx,0,8,E2,00,01,52,00,00,00,00,
21802642,0000000D,false,Rx,0,8,ED,08,03,E8,03,E8,00,00,
21805012,00000183,false,Rx,0,8,0A,0A,00,5A,40,00,00,8C,
21805825,000000A3,false,Rx,0,8,AF,07,00,00,00,00,00,00,
21806077,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21806315,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
21806546,00000088,false,Rx,0,8,80,0B,01,C1,C5,66,C6,CF,
21806789,0000008A,false,Rx,0,8,00,00,03,96,02,93,10,00,
21807028,0000008C,false,Rx,0,8,3C,0B,01,51,3A,82,8C,11,
21807269,00000013,false,Rx,0,8,CC,F2,80,00,00,00,00,00,
21807515,00000036,false,Rx,0,8,07,33,00,00,00,00,00,00,
21807760,00000050,false,Rx,0,8,10,01,19,80,00,80,B4,50,
21807999,00000084,false,Rx,0,8,10,5A,73,00,00,00,00,00,
21808251,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
21808495,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
21808729,00000096,false,Rx,0,8,07,1B,01,A0,00,00,00,00,
21808986,00000098,false,Rx,0,8,5C,4B,00,00,07,E8,03,E8,
21809253,000000AA,false,Rx,0,8,70,0E,00,FA,3F,FE,3F,FF,
21809467,000000BF,false,Rx,0,8,DA,08,00,01,FF,00,00,00,
21809700,000000C8,false,Rx,0,8,BB,0B,00,12,00,11,80,02,
21809939,00000044,false,Rx,0,8,0B,36,07,AE,FF,45,00,00,
21810250,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21810442,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21810677,000000A2,false,Rx,0,8,55,07,00,00,00,00,34,09,
21810910,000000CA,false,Rx,0,8,4C,01,A1,2D,A1,80,00,2E,
21811161,000000DB,false,Rx,0,8,00,54,00,00,01,A6,00,00,
21811635,000000EA,false,Rx,0,8,28,0B,00,00,00,00,00,00,
21811652,00000143,false,Rx,0,8,EF,0B,01,A1,43,40,01,A6,
21811865,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
21812101,000002DD,false,Rx,0,8,AC,0D,FF,40,0F,FC,00,00,
21812589,00000041,false,Rx,0,8,6D,01,01,52,00,00,00,00,
21812606,0000000D,false,Rx,0,8,87,09,03,E8,03,E8,00,00,
21812836,00000067,false,Rx,0,8,F1,30,00,00,00,00,00,00,
21814844,00000104,false,Rx,0,8,00,00,00,04,00,00,00,00,
21815860,000000A3,false,Rx,0,8,14,08,00,00,00,00,00,00,
21816111,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21816358,00000110,false,Rx,0,8,00,00,00,01,03,60,02,4A,
21817239,00000013,false,Rx,0,8,51,F3,80,00,00,00,00,00,
21817461,000000AA,false,Rx,0,8,2D,0F,00,FA,3F,FE,3F,FF,
21817706,000000BF,false,Rx,0,8,55,09,00,01,FF,00,00,00,
21817946,000002DD,false,Rx,0,8,66,0E,FF,40,0F,FC,00,00,
21819240,000001A1,false,Rx,0,8,4F,13,4E,00,02,82,02,00,
21819837,00000092,false,Rx,0,8,7B,04,00,12,10,00,28,00,
21820075,00000044,false,Rx,0,8,CC,37,08,12,FF,46,00,00,
21820322,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21820573,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21820830,000000A2,false,Rx,0,8,EE,08,00,00,00,00,34,09,
21821065,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
21821744,00000072,false,Rx,0,8,00,00,07,00,05,9D,01,A4,
21821760,000000A8,false,Rx,0,8,1A,04,00,12,00,00,00,00,
21821772,000000E8,false,Rx,0,8,00,00,03,9B,00,3A,00,00,
21822257,00000041,false,Rx,0,8,E1,02,01,52,00,00,00,00,
21822501,0000000D,false,Rx,0,8,39,0A,03,E8,03,E8,00,00,
21826032,000000A3,false,Rx,0,8,09,09,00,00,00,00,00,00,
21826059,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21826329,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
21826545,00000088,false,Rx,0,8,53,0D,01,C1,C5,66,C6,CF,
21827038,0000008A,false,Rx,0,8,00,00,03,96,02,93,10,00,
21827055,0000008C,false,Rx,0,8,EF,0D,01,51,3A,82,8C,11,
21827261,00000013,false,Rx,0,8,A5,F4,80,00,00,00,00,00,
21827899,00000036,false,Rx,0,8,FE,34,00,00,00,00,00,00,
21827914,00000050,false,Rx,0,8,AE,02,19,80,00,80,B4,50,
21827967,00000084,false,Rx,0,8,8D,5B,73,00,00,00,00,00,
21828481,00000011,false,Rx,0,8,DB,E0,0C,C8,00,00,00,00,
21828498,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
21828729,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
21828975,00000096,false,Rx,0,8,8D,1C,01,A0,00,00,00,00,
21829251,00000098,false,Rx,0,8,E9,4D,00,00,07,E8,03,E8,
21829455,000000AA,false,Rx,0,8,71,00,00,FA,3F,FE,3F,FF,
21829945,000000BF,false,Rx,0,8,D9,0A,00,01,FF,00,00,00,
21829962,00000044,false,Rx,0,8,4D,38,08,75,FF,45,00,00,
21830260,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21830426,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21830896,000000A2,false,Rx,0,8,F3,09,00,00,00,00,34,09,
21830913,000000C8,false,Rx,0,8,68,0D,00,12,00,11,80,02,
21831139,000000CA,false,Rx,0,8,D5,01,A1,35,A1,80,00,2E,
21831384,000000DB,false,Rx,0,8,00,55,00,00,01,A6,00,00,
21831632,000000DD,false,Rx,0,8,00,0A,00,0A,FE,0B,03,E6,
21832097,000000EC,false,Rx,0,8,00,00,01,57,01,E0,91,92,
21832113,000000EF,false,Rx,0,8,00,00,0E,52,F3,00,00,00,
21832352,000000F7,false,Rx,0,8,01,A6,00,00,00,00,00,00,
21832591,0000000D,false,Rx,0,8,53,0B,03,E8,03,E8,00,00,
21832830,00000041,false,Rx,0,8,6E,03,01,52,00,00,00,00,
21833084,00000067,false,Rx,0,8,7E,31,00,00,00,00,00,00,
21833337,000000FB,false,Rx,0,8,00,06,00,00,00,00,00,00,
21833581,00000109,false,Rx,0,8,00,00,00,00,00,18,00,02,
21833832,00000135,false,Rx,0,8,A3,1E,00,00,00,00,00,00,
21834084,0000013D,false,Rx,0,8,00,00,00,00,00,00,00,00,
21834322,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
21834574,0000013F,false,Rx,0,8,00,00,00,00,00,00,00,00,
21834819,00000191,false,Rx,0,8,00,AD,01,17,00,00,00,00,
21835047,00000143,false,Rx,0,8,65,0C,01,A1,43,40,01,A6,
21835281,0000019A,false,Rx,0,8,95,0E,01,A1,00,01,00,00,
21835526,00000147,false,Rx,0,8,00,00,00,00,00,00,01,A6,
21835761,000002DD,false,Rx,0,8,20,0F,FF,40,0F,FC,00,00,
21836022,000000A3,false,Rx,0,8,2E,0A,00,00,00,00,00,00,
21836270,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21837452,00000013,false,Rx,0,8,38,F5,80,00,00,00,00,00,
21837469,000000AA,false,Rx,0,8,2C,01,00,FA,3F,FE,3F,FF,
21837713,000000BF,false,Rx,0,8,56,0B,00,01,FF,00,00,00,
21837952,000002DD,false,Rx,0,8,E5,00,FF,40,0F,FC,00,00,
21838708,000001B1,false,Rx,0,8,00,00,10,00,00,00,00,00,
21838961,000001D3,false,Rx,0,8,00,00,00,00,00,00,00,00,
21839218,000001B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
21839870,00000092,false,Rx,0,8,F4,05,00,12,10,00,28,00,
21840181,00000044,false,Rx,0,8,76,39,08,DA,FF,46,00,00,
21840427,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21840611,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21840837,000000A2,false,Rx,0,8,D4,0A,00,00,00,00,34,09,
21841065,00000072,false,Rx,0,8,00,00,07,00,05,9D,01,A4,
21841318,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
21841556,000000A8,false,Rx,0,8,95,05,00,12,00,00,00,00,
21841789,00000177,false,Rx,0,8,44,3A,00,00,41,00,3A,6C,
21842023,00000522,false,Rx,0,8,01,12,00,BF,00,00,00,00,
21842272,00000041,false,Rx,0,8,E4,04,01,52,00,00,00,00,
21842526,0000000D,false,Rx,0,8,58,0C,03,E8,03,E8,00,00,
21843881,000001D1,false,Rx,0,8,00,00,7F,7F,7F,7F,FF,C0,
21844127,000001D2,false,Rx,0,8,00,00,00,00,00,00,00,00,
21844383,000001D4,false,Rx,0,8,00,00,00,00,00,00,00,00,
21845839,000000A3,false,Rx,0,8,33,0B,00,00,00,00,00,00,
21846089,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21846328,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
21846567,00000088,false,Rx,0,8,E9,0F,01,C1,C5,66,C6,CF,
21846798,0000008A,false,Rx,0,8,00,00,03,96,02,93,10,00,
21847305,0000008C,false,Rx,0,8,55,0F,01,51,3A,82,8C,11,
21847333,00000013,false,Rx,0,8,82,F6,80,00,00,00,00,00,
21847492,00000036,false,Rx,0,8,B2,35,00,00,00,00,00,00,
21848042,00000050,false,Rx,0,8,C4,03,19,80,00,80,B4,50,
21848068,00000084,false,Rx,0,8,79,5C,73,00,00,00,00,00,
21848240,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
21848497,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
21848736,00000096,false,Rx,0,8,02,1D,01,A0,00,00,00,00,
21848976,00000098,false,Rx,0,8,71,4F,00,00,07,E8,03,E8,
21849243,000000AA,false,Rx,0,8,CB,02,00,FA,3F,FE,3F,FF,
21849457,000000BF,false,Rx,0,8,DC,0C,00,01,FF,00,00,00,
21849702,000000C8,false,Rx,0,8,D2,0F,00,12,00,11,80,02,
21849929,00000044,false,Rx,0,8,E4,3A,09,3E,FF,45,00,00,
21850458,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21850480,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21850677,000000A2,false,Rx,0,8,C9,0B,00,00,00,00,34,09,
21851126,000000CA,false,Rx,0,8,A2,01,A1,3D,A1,80,00,2E,
21851173,000000DB,false,Rx,0,8,00,56,00,00,01,A6,00,00,
21851388,000000EA,false,Rx,0,8,05,0F,00,00,00,00,00,00,
21851610,00000143,false,Rx,0,8,EA,0D,01,A1,43,40,01,A6,
21851866,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
21852111,00000206,false,Rx,0,8,00,00,00,00,00,00,01,A6,
21852358,00000041,false,Rx,0,8,6B,05,01,52,00,00,00,00,
21852597,0000000D,false,Rx,0,8,32,0D,03,E8,03,E8,00,00,
21852842,00000067,false,Rx,0,8,F2,32,00,00,00,00,00,00,
21853186,00000207,false,Rx,0,8,48,00,00,00,00,00,1C,5A,
21853299,000002C1,false,Rx,0,8,00,00,28,01,03,E8,50,00,
21853568,000002DD,false,Rx,0,8,A3,01,FF,40,0F,FC,00,00,
21854785,00000104,false,Rx,0,8,00,00,00,00,00,00,00,00,
21855019,00000115,false,Rx,0,8,00,00,00,00,00,00,01,08,
21855708,00000183,false,Rx,0,8,0A,0A,00,5A,40,00,00,8C,
21855743,000001A3,false,Rx,0,8,00,00,00,78,82,01,00,91,
21855862,0000029E,false,Rx,0,8,00,00,00,00,00,00,00,00,
21856000,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21856478,000000A3,false,Rx,0,8,60,0C,00,00,00,00,00,00,
21857241,00000013,false,Rx,0,8,1F,F7,80,00,00,00,00,00,
21857462,000000AA,false,Rx,0,8,96,03,00,FA,3F,FE,3F,FF,
21857708,000000BF,false,Rx,0,8,53,0D,00,01,FF,00,00,00,
21857947,000002DD,false,Rx,0,8,69,02,FF,40,0F,FC,00,00,
21859295,0000013B,false,Rx,0,8,00,00,00,00,22,74,B8,AC,
21859529,000001A1,false,Rx,0,8,49,17,4E,00,02,82,02,00,
21859834,00000092,false,Rx,0,8,78,06,00,12,10,00,28,00,
21860073,00000044,false,Rx,0,8,5C,3B,09,A2,FF,45,00,00,
21860324,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21860576,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21860819,000000A2,false,Rx,0,8,9A,0C,00,00,00,00,34,09,
21861126,00000072,false,Rx,0,8,00,00,07,00,05,9D,01,A4,
21861301,000000A4,false,Rx,0,8,00,00,00,00,27,FE,10,00,
21861546,000000A8,false,Rx,0,8,19,06,00,12,00,00,00,00,
21861792,000000E8,false,Rx,0,8,00,00,03,9B,00,3A,00,00,
21862247,00000041,false,Rx,0,8,E7,06,01,52,00,00,00,00,
21862484,0000000D,false,Rx,0,8,8C,0E,03,E8,03,E8,00,00,
21865821,000000A3,false,Rx,0,8,7D,0D,00,00,00,00,00,00,
21866073,00000066,false,Rx,0,8,00,00,00,00,00,00,00,00,
21866312,000000D9,false,Rx,0,8,00,00,09,A6,01,01,00,00,
21866545,00000088,false,Rx,0,8,E8,01,01,C1,C5,66,C6,CF,
21866784,0000008A,false,Rx,0,8,00,00,03,96,02,93,10,00,
21867017,0000008C,false,Rx,0,8,54,01,01,51,3A,82,8C,11,
21867264,00000013,false,Rx,0,8,77,F8,80,00,00,00,00,00,
21867503,00000036,false,Rx,0,8,66,36,00,00,00,00,00,00,
21867748,00000050,false,Rx,0,8,CF,04,19,80,00,80,B4,50,
21867990,00000011,false,Rx,0,8,B1,E1,0C,C8,00,00,00,00,
21868241,00000084,false,Rx,0,8,E4,5D,73,00,00,00,00,00,
21868474,0000008E,false,Rx,0,8,00,01,03,FF,00,00,00,7C,
21868719,00000090,false,Rx,0,8,00,00,01,A2,00,00,00,00,
21868958,00000096,false,Rx,0,8,8E,1E,01,A0,00,00,00,00,
21869241,00000098,false,Rx,0,8,9E,41,00,00,07,E8,03,E8,
21869445,000000AA,false,Rx,0,8,18,04,00,FA,3F,FE,3F,FF,
21869696,000000BF,false,Rx,0,8,DF,0E,00,01,FF,00,00,00,
21869947,00000044,false,Rx,0,8,3C,3C,0A,06,FF,46,00,00,
21870243,00000063,false,Rx,0,8,00,00,00,00,00,00,00,00,
21870452,00000065,false,Rx,0,8,00,00,00,00,00,00,00,00,
21870691,000000A2,false,Rx,0,8,87,0D,00,00,00,00,34,09,
21870925,000000C8,false,Rx,0,8,D3,01,00,12,00,11,80,02,
21871158,000000CA,false,Rx,0,8,FA,01,A1,05,A1,80,00,2E,
21871402,000000DB,false,Rx,0,8,00,57,00,00,01,A6,00,00,
21871641,000000DD,false,Rx,0,8,00,0A,00,0A,FE,0B,03,E6,
21871892,000000FB,false,Rx,0,8,00,07,00,00,00,00,00,00,
21872137,00000110,false,Rx,0,8,00,00,00,01,03,60,02,4A,
21872384,00000041,false,Rx,0,8,68,07,01,52,00,00,00,00,
21872623,0000000D,false,Rx,0,8,E6,0F,03,E8,03,E8,00,00,
21872868,00000067,false,Rx,0,8,7D,33,00,00,00,00,00,00,
21873117,00000130,false,Rx,0,8,00,00,00,20,00,4B,00,00,
21873366,00000132,false,Rx,0,8,00,00,00,00,00,00,00,00,
21873623,00000134,false,Rx,0,8,00,00,00,00,00,00,0F,FF,
21873850,00000143,false,Rx,0,8,66,0E,01,A1,43,40,01,A6,
21874096,00000146,false,Rx,0,8,00,65,03,FF,03,FF,00,00,
21874331,00000148,false,Rx,0,8,00,00,00,74,C8,74,74,74,
21874575,00000149,false,Rx,0,8,00,00,00,00,00,00,08,4D,
21874815,0000014C,false,Rx,0,8,00,00,10,68,0F,15,0F,1F,
21875066,0000014E,false,Rx,0,8,00,00,00,00,00,00,00,00,
21875307,0000015B,false,Rx,0,8,00,08,00,01,00,6C,00,96,
21875552,00000160,false,Rx,0,8,00,00,00,28,1F,D8,0F,FF,
21875786,00000162,false,Rx,0,8,00,1C,28,01,14,5E,00,00,
